PROCESS_CHAIN_169;Nikolaus-Frami;Poland;Kęty;31;2;Machining;3DS;0;620;644;644;39;Carbon steel;Rolling;08.06.2019;15.11.2018
PROCESS_CHAIN_170;Keeling, Wiegand and Schoen;Portugal;Sernancelhe;25;5;Machining;3DS;1;447;543;694;85;Nickel alloy;Milling;08.07.2019;25.02.2019
PROCESS_CHAIN_171;Collier Group;France;Yvetot;36;8;Machining;STL;1;351;358;413;61;Aluminium;Blasting;23.07.2019;13.10.2018
PROCESS_CHAIN_172;Kling Inc;Portugal;Loures;22;2;Machining;COLLADA;1;541;610;386;71;Alloy;Turning;18.06.2019;10.10.2019
PROCESS_CHAIN_173;Funk-Rogahn;Poland;Łąka Prudnicka;21;7;Machining;OBJ;1;571;411;596;31;Iron;Sanding;19.07.2019;05.07.2019
PROCESS_CHAIN_174;Wuckert, Kub and Walsh;Germany;Dresden;32;7;Machining;OBJ;0;439;531;747;56;Alloy;Rolling;29.07.2019;16.05.2019
PROCESS_CHAIN_175;Prosacco-Kuphal;Poland;Hornówek;26;5;Machining;OBJ;1;313;503;466;36;Titanium;Sanding;20.06.2019;05.11.2019
PROCESS_CHAIN_176;Conroy-Smith;Portugal;Toutosa;11;1;Machining;STL;0;461;411;403;24;Tungsten;Rolling;04.07.2019;22.06.2019
PROCESS_CHAIN_177;Reinger, Prohaska and Fritsch;Poland;Widuchowa;28;2;Machining;VRML/X3D;0;421;517;261;89;Aluminium;Drilling;17.06.2019;09.05.2019
PROCESS_CHAIN_178;Hoppe and Sons;Portugal;Longos;36;9;Machining;OBJ;0;398;387;528;48;Nickel alloy;Rolling;07.07.2019;08.02.2019
PROCESS_CHAIN_179;Lynch-Russel;Portugal;Parreira;34;2;Machining;VRML/X3D;0;465;288;538;37;Alloy;Turning;17.06.2019;28.08.2019
PROCESS_CHAIN_180;Bechtelar, Hoeger and Jacobi;United Kingdom;Dean;44;1;Machining;VRML/X3D;0;691;517;763;58;Tungsten carbide;Sanding;18.06.2019;04.10.2018
PROCESS_CHAIN_181;Wiegand, Greenholt and Cremin;Portugal;Carregal;34;8;Machining;VRML/X3D;1;549;536;458;31;Nickel alloy;Blasting;22.06.2019;05.05.2019
PROCESS_CHAIN_182;Funk LLC;Poland;Kuryłówka;36;10;Machining;IGES;0;444;538;752;38;Aluminium;Laser cutting;30.07.2019;18.05.2019
PROCESS_CHAIN_183;Jast-Jenkins;Poland;Rekowo Dolne;33;8;Machining;STL;0;521;454;314;23;Alloy;Turning;30.07.2019;19.05.2019
PROCESS_CHAIN_184;Kiehn, Upton and Rosenbaum;Poland;Wielka Wieś;17;2;Machining;STEP;1;522;750;826;78;Iron;Sanding;02.06.2019;06.02.2019
PROCESS_CHAIN_185;Romaguera LLC;France;Dijon;23;6;Machining;STEP;0;347;598;258;44;Iron;Sanding;29.07.2019;21.09.2019
PROCESS_CHAIN_186;Lynch LLC;Portugal;Carrasqueira;20;5;Machining;IGES;0;438;536;642;96;Titanium;Rolling;26.07.2019;26.05.2019
PROCESS_CHAIN_187;Hahn, Gerhold and Botsford;France;Strasbourg;33;10;Machining;VRML/X3D;0;432;482;459;89;Chromium;Chemical curing;11.07.2019;24.02.2019
PROCESS_CHAIN_188;Lehner Inc;Portugal;Mosteiró;49;4;Machining;OBJ;0;448;365;994;22;Stainless steel;Laser cutting;23.07.2019;19.12.2018
PROCESS_CHAIN_189;Smitham, Tromp and Bailey;Portugal;Poiares;34;8;Machining;FBX;0;419;596;587;30;Aluminium;Drilling;19.07.2019;01.09.2019
PROCESS_CHAIN_190;Beahan-Pollich;France;Bobigny;20;8;Machining;OBJ;0;516;407;360;95;Tungsten;Polishing;08.07.2019;02.07.2019
PROCESS_CHAIN_191;Stoltenberg Inc;France;Amiens;17;7;Machining;IGES;0;524;477;503;34;Tungsten carbide;Sanding;22.07.2019;19.09.2018
PROCESS_CHAIN_192;Moore-Pfannerstill;Poland;Rybczewice;45;7;Machining;3DS;1;754;677;585;45;Hardwood;Chemical curing;05.07.2019;14.11.2018
PROCESS_CHAIN_193;Rau LLC;Poland;Połomia;50;4;Machining;STL;0;608;413;613;48;Tungsten;Blasting;19.07.2019;09.10.2019
PROCESS_CHAIN_194;Hoeger LLC;Germany;Hannover;40;1;Machining;COLLADA;0;667;531;394;77;Carbon steel;Laser cutting;16.06.2019;28.03.2019
PROCESS_CHAIN_195;Bode, Yundt and Nader;Poland;Przecław;16;10;Machining;FBX;0;491;466;677;68;Titanium;Turning;04.07.2019;23.02.2019
PROCESS_CHAIN_196;Schoen-Watsica;Poland;Dębowa Łąka;21;9;Machining;OBJ;1;638;522;540;60;Nickel alloy;Drilling;10.07.2019;23.07.2019
PROCESS_CHAIN_197;O'Conner Inc;Portugal;Quinta;30;5;Machining;COLLADA;1;401;485;346;61;Chromium;Sanding;01.06.2019;26.03.2019
PROCESS_CHAIN_198;Steuber, Durgan and Orn;France;Nantes;20;1;Machining;OBJ;0;489;418;505;70;Nickel alloy;Polishing;15.07.2019;12.06.2019
PROCESS_CHAIN_199;Huels-Ward;Poland;Świebodzice;25;1;Machining;3DS;1;355;601;340;73;Aluminium;Turning;29.06.2019;05.06.2019
PROCESS_CHAIN_200;Tremblay LLC;France;Paris 19;35;10;Machining;OBJ;0;479;469;221;26;Tungsten carbide;Turning;10.07.2019;24.07.2019
PROCESS_CHAIN_201;Doyle, Ondricka and Cremin;Poland;Kalety;42;6;Machining;COLLADA;1;336;615;265;51;Chromium;Rolling;27.06.2019;30.11.2018
PROCESS_CHAIN_202;Schmitt-Volkman;Poland;Janów;23;9;Machining;STEP;0;617;342;337;28;Carbon steel;Welding;26.07.2019;27.04.2019
PROCESS_CHAIN_203;Torp, Nitzsche and Cronin;Portugal;Santo André;20;8;Machining;VRML/X3D;1;472;543;368;47;Tungsten;Chemical curing;29.06.2019;24.12.2018
PROCESS_CHAIN_204;Corwin-Lind;Poland;Kramarzówka;10;5;Machining;IGES;1;438;501;364;78;Iron;Laser cutting;12.07.2019;17.09.2018
PROCESS_CHAIN_205;Gutkowski Inc;France;Salon-de-Provence;42;7;Machining;VRML/X3D;1;411;455;250;44;Iron;Polishing;10.06.2019;07.06.2019
PROCESS_CHAIN_206;Klocko Group;Portugal;Cortiçóis;15;7;Machining;STL;1;449;403;630;28;Nickel alloy;Laser cutting;25.07.2019;02.01.2019
PROCESS_CHAIN_207;Tillman LLC;Portugal;Santo André;34;3;Machining;3DS;1;737;529;400;38;Titanium;Blasting;11.07.2019;18.04.2019
PROCESS_CHAIN_208;Corkery, Gutkowski and Dickinson;Poland;Bobowa;18;1;Machining;IGES;0;510;665;533;97;Tungsten;Sanding;11.06.2019;28.05.2019
PROCESS_CHAIN_209;Lynch, Parker and West;France;Blois;50;1;Machining;OBJ;0;441;361;459;92;Stainless steel;Milling;30.06.2019;09.09.2018
PROCESS_CHAIN_210;Johnson, Borer and Cronin;Germany;Berlin;39;1;Machining;COLLADA;0;421;629;782;21;Alloy;Laser cutting;14.06.2019;26.10.2018
PROCESS_CHAIN_211;MacGyver, Moore and Christiansen;France;Marne-la-Vallée;18;6;Machining;3DS;0;539;418;488;37;Chromium;Drilling;04.06.2019;08.09.2019
PROCESS_CHAIN_212;Pacocha Group;Spain;Pamplona/Iruña;15;10;Machining;IGES;1;571;507;366;50;Stainless steel;Laser cutting;12.07.2019;18.10.2019
PROCESS_CHAIN_213;Harber-Smitham;Poland;Lutowiska;46;3;Machining;OBJ;1;444;640;518;58;Hardwood;Chemical curing;26.07.2019;30.11.2018
PROCESS_CHAIN_214;Boehm-Ziemann;France;Marseille;18;3;Machining;IGES;1;448;585;336;85;Stainless steel;Laser cutting;09.07.2019;04.09.2018
PROCESS_CHAIN_215;Hermann and Sons;Portugal;Venda Nova;13;7;Machining;STL;0;568;506;83;52;Alloy;Laser cutting;29.07.2019;26.10.2018
PROCESS_CHAIN_216;Auer-Dicki;France;Molsheim;37;2;Machining;IGES;0;655;532;346;70;Titanium;Sanding;11.06.2019;18.08.2019
PROCESS_CHAIN_217;Gottlieb Inc;Poland;Miejsce Piastowe;50;6;Machining;STEP;1;642;530;590;79;Stainless steel;Milling;17.06.2019;22.04.2019
PROCESS_CHAIN_218;Schimmel-Stamm;Portugal;Vale da Pedra;26;6;Machining;COLLADA;0;345;507;535;80;Chromium;Laser cutting;01.06.2019;09.01.2019
PROCESS_CHAIN_219;Dare LLC;France;Longjumeau;48;2;Machining;STEP;0;372;569;280;89;Hardwood;Milling;14.07.2019;06.09.2019
PROCESS_CHAIN_220;Mraz-Kutch;Poland;Trzcinica;20;8;Machining;VRML/X3D;1;531;658;876;67;Chromium;Sanding;06.06.2019;14.04.2019
PROCESS_CHAIN_221;Kuvalis Group;Portugal;São Sebastião;11;3;Machining;IGES;0;600;362;295;23;Aluminium;Welding;21.07.2019;24.11.2018
PROCESS_CHAIN_222;Farrell-Emmerich;Poland;Wodzierady;24;2;Machining;VRML/X3D;0;486;445;422;24;Hardwood;Blasting;27.06.2019;06.08.2019
PROCESS_CHAIN_223;Bernhard, Gleason and Dickinson;Poland;Łobżenica;27;4;Machining;STL;1;522;300;512;50;Chromium;Blasting;08.07.2019;11.06.2019
PROCESS_CHAIN_224;West-Ledner;Portugal;Arco de Baúlhe;31;10;Machining;IGES;0;438;446;238;52;Alloy;Laser cutting;12.06.2019;11.04.2019
PROCESS_CHAIN_225;Walsh, Collins and White;Portugal;Pereira;49;9;Machining;STEP;1;402;541;786;76;Tungsten;Drilling;24.07.2019;09.09.2018
PROCESS_CHAIN_226;Barton and Sons;France;Croissy-sur-Seine;50;9;Machining;STEP;1;596;318;382;77;Hardwood;Sanding;20.06.2019;21.12.2018
PROCESS_CHAIN_227;Greenfelder-Rau;Netherlands;Schiedam postbusnummers;43;6;Machining;COLLADA;1;634;503;257;64;Aluminium;Chemical curing;23.07.2019;26.04.2019
PROCESS_CHAIN_228;Pfannerstill, Krajcik and Wiegand;France;Rueil-Malmaison;30;3;Machining;STL;0;354;477;278;85;Hardwood;Drilling;27.06.2019;03.07.2019
PROCESS_CHAIN_229;Dickinson Inc;Germany;Berlin;16;3;Machining;VRML/X3D;0;447;651;895;64;Aluminium;Milling;09.07.2019;19.11.2018
PROCESS_CHAIN_230;Hansen, Rau and Kertzmann;Poland;Babica;11;2;Machining;STEP;0;558;605;450;66;Carbon steel;Welding;17.07.2019;15.04.2019
PROCESS_CHAIN_231;Johns, Haley and Trantow;Portugal;Montemor-o-Velho;21;2;Machining;STEP;1;500;485;276;95;Tungsten;Laser cutting;19.06.2019;09.02.2019
PROCESS_CHAIN_232;Corwin-Langosh;France;Maromme;25;6;Machining;STL;0;641;661;291;71;Titanium;Sanding;11.06.2019;06.03.2019
PROCESS_CHAIN_233;Rowe-Bergnaum;Poland;Kobiernice;10;9;Machining;STL;0;501;670;473;35;Stainless steel;Turning;03.07.2019;23.04.2019
PROCESS_CHAIN_234;Pollich Inc;Poland;Zaniemyśl;42;8;Machining;VRML/X3D;1;498;364;580;69;Aluminium;Sanding;21.06.2019;30.04.2019
PROCESS_CHAIN_235;Ankunding, Hoppe and Altenwerth;France;Bourges;20;3;Machining;STL;1;417;389;670;34;Titanium;Turning;11.07.2019;24.01.2019
PROCESS_CHAIN_236;Tromp-Schroeder;Poland;Koronowo;36;7;Machining;COLLADA;0;465;510;649;25;Nickel alloy;Rolling;27.07.2019;26.10.2019
PROCESS_CHAIN_237;Abshire, Anderson and Jacobson;Portugal;Capela;20;9;Machining;OBJ;1;562;596;303;27;Chromium;Turning;29.06.2019;24.10.2018
PROCESS_CHAIN_238;Witting, Pagac and Hartmann;Portugal;Soito;34;4;Machining;STL;0;473;477;548;64;Hardwood;Laser cutting;18.07.2019;28.08.2019
PROCESS_CHAIN_239;Bode-Pollich;Poland;Kalwaria Zebrzydowska;15;10;Machining;STL;1;380;438;299;31;Nickel alloy;Laser cutting;11.07.2019;06.10.2018
PROCESS_CHAIN_240;Gutmann and Sons;France;Reims;11;2;Machining;OBJ;0;409;519;310;95;Chromium;Welding;30.07.2019;24.03.2019
PROCESS_CHAIN_241;Kreiger and Sons;France;Firminy;44;5;Machining;3DS;1;346;530;496;78;Tungsten;Chemical curing;03.07.2019;25.06.2019
PROCESS_CHAIN_242;Goodwin-Davis;Portugal;São Martinho do Campo;32;2;Machining;STEP;0;549;422;457;97;Stainless steel;Chemical curing;09.06.2019;11.05.2019
PROCESS_CHAIN_243;Jaskolski and Sons;France;Bègles;14;9;Machining;STEP;1;488;588;933;86;Chromium;Blasting;10.06.2019;15.08.2019
PROCESS_CHAIN_244;Hoppe-Lindgren;France;Cognac;39;1;Machining;VRML/X3D;0;585;398;398;85;Aluminium;Sanding;03.06.2019;13.09.2018
PROCESS_CHAIN_245;Vandervort LLC;Poland;Baranów;30;6;Machining;IGES;0;507;417;602;94;Nickel alloy;Sanding;21.06.2019;05.07.2019
PROCESS_CHAIN_246;Jaskolski, DuBuque and Lubowitz;Poland;Jastrowie;39;6;Machining;3DS;0;662;418;697;82;Alloy;Polishing;04.07.2019;07.12.2018
PROCESS_CHAIN_247;Heathcote Inc;France;Créteil;35;3;Machining;IGES;1;625;384;552;21;Titanium;Milling;07.06.2019;22.07.2019
PROCESS_CHAIN_248;Hills and Sons;Poland;Sidzina;17;2;Machining;IGES;0;319;640;728;58;Alloy;Sanding;08.06.2019;18.07.2019
PROCESS_CHAIN_249;Konopelski, Beatty and Wisoky;Netherlands;Arnhem;14;8;Machining;OBJ;1;454;442;206;75;Tungsten carbide;Rolling;22.06.2019;22.04.2019
PROCESS_CHAIN_250;Barton, Kirlin and Kunde;Germany;Dresden;30;2;Machining;IGES;0;642;721;447;90;Stainless steel;Polishing;08.07.2019;12.05.2019
PROCESS_CHAIN_251;Hagenes-Hane;Poland;Wleń;46;9;Machining;IGES;0;512;400;511;59;Alloy;Polishing;29.07.2019;19.09.2018
PROCESS_CHAIN_252;Larkin, Walter and Gorczany;Poland;Łomianki;33;6;Machining;OBJ;0;896;540;423;88;Iron;Sanding;24.06.2019;04.03.2019
PROCESS_CHAIN_253;Glover-Connelly;France;Périgueux;23;7;Machining;STL;1;622;500;386;31;Stainless steel;Laser cutting;12.06.2019;27.11.2019
PROCESS_CHAIN_254;Kuhic Group;Portugal;Santa Valha;39;1;Machining;IGES;1;574;328;652;67;Iron;Milling;26.06.2019;19.01.2019
PROCESS_CHAIN_255;Schulist, Wintheiser and Bashirian;Poland;Jasieniec;44;8;Machining;3DS;1;566;559;511;45;Tungsten carbide;Drilling;13.06.2019;11.02.2019
PROCESS_CHAIN_256;Hane, Collier and Kunze;France;Cesson-Sévigné;41;8;Machining;3DS;1;389;583;559;98;Stainless steel;Milling;10.06.2019;07.12.2018
PROCESS_CHAIN_257;Denesik, Franecki and Kessler;Portugal;Guardizela;38;8;Machining;VRML/X3D;1;498;317;833;48;Tungsten carbide;Drilling;09.06.2019;18.01.2019
PROCESS_CHAIN_258;Feeney and Sons;Poland;Ołpiny;35;8;Machining;STL;0;541;472;597;62;Chromium;Laser cutting;03.07.2019;09.07.2019
PROCESS_CHAIN_259;Gerlach-Walter;France;Digne-les-Bains;27;5;Machining;STEP;0;307;401;449;37;Tungsten;Sanding;29.06.2019;16.04.2019
PROCESS_CHAIN_260;Hills-Olson;France;Montélimar;44;8;Machining;STL;0;585;382;136;74;Stainless steel;Rolling;19.07.2019;31.10.2019
PROCESS_CHAIN_261;Kautzer and Sons;Poland;Kasina Wielka;15;2;Machining;OBJ;0;484;545;-14;79;Tungsten;Polishing;22.07.2019;27.11.2019
PROCESS_CHAIN_262;Carter-Fritsch;Portugal;Morgados;10;6;Machining;FBX;1;522;545;801;51;Aluminium;Blasting;03.06.2019;10.04.2019
PROCESS_CHAIN_263;Wolf, Rolfson and Armstrong;Portugal;Vila Chã do Monte;47;5;Machining;OBJ;1;252;520;590;36;Tungsten;Drilling;11.06.2019;25.12.2018
PROCESS_CHAIN_264;Kuphal-Ruecker;Portugal;Praia do Ribatejo;42;10;Machining;OBJ;1;406;360;681;70;Iron;Polishing;19.06.2019;15.04.2019
PROCESS_CHAIN_265;Bernier LLC;Portugal;Ereira;44;4;Machining;OBJ;1;511;686;589;44;Hardwood;Milling;26.07.2019;27.02.2019
PROCESS_CHAIN_266;Kuhic LLC;Portugal;Alcaria;16;9;Machining;STL;0;448;651;667;82;Iron;Welding;17.07.2019;09.11.2019
PROCESS_CHAIN_267;Botsford-Rohan;France;Troyes;46;2;Machining;OBJ;0;530;506;-30;57;Hardwood;Chemical curing;27.06.2019;03.03.2019
PROCESS_CHAIN_268;Ferry-Runolfsson;Portugal;Ladário;47;2;Machining;3DS;0;586;555;422;24;Titanium;Turning;06.07.2019;24.10.2018
PROCESS_CHAIN_269;Leuschke-Jerde;Poland;Turze Pole;15;10;Machining;STL;0;393;595;667;64;Nickel alloy;Turning;21.07.2019;08.01.2019
PROCESS_CHAIN_270;Hand-Gislason;France;Carpiquet;40;5;Machining;IGES;0;373;526;531;31;Hardwood;Milling;03.06.2019;18.11.2018
PROCESS_CHAIN_271;Cormier and Sons;France;Rennes;37;10;Machining;VRML/X3D;0;550;531;598;70;Tungsten;Rolling;24.06.2019;08.07.2019
PROCESS_CHAIN_272;Rau, Hoeger and Rolfson;Poland;Dzików Stary;21;6;Machining;STL;0;438;462;856;64;Stainless steel;Laser cutting;30.06.2019;16.06.2019
PROCESS_CHAIN_273;Hermann LLC;Portugal;Pereiras;12;3;Machining;IGES;0;441;509;663;83;Aluminium;Drilling;22.06.2019;05.10.2019
PROCESS_CHAIN_274;Heller, Towne and Schneider;Portugal;Colmeal;29;6;Machining;STEP;1;618;256;555;87;Tungsten carbide;Sanding;09.07.2019;22.05.2019
PROCESS_CHAIN_275;Reilly, Kuhlman and Rodriguez;Portugal;Macedo de Cavaleiros;25;2;Machining;IGES;0;476;417;400;22;Aluminium;Turning;14.07.2019;31.05.2019
PROCESS_CHAIN_276;VonRueden-Cole;France;Royan;47;3;Machining;VRML/X3D;0;674;342;451;34;Iron;Sanding;08.07.2019;07.10.2019
PROCESS_CHAIN_277;Wiegand, MacGyver and Witting;Poland;Suchań;48;8;Machining;COLLADA;1;452;431;458;35;Iron;Turning;17.07.2019;08.01.2019
PROCESS_CHAIN_278;Collier-Mante;France;Cavaillon;22;8;Machining;VRML/X3D;0;598;515;511;63;Iron;Rolling;21.06.2019;30.04.2019
PROCESS_CHAIN_279;Kemmer and Sons;Portugal;Brejos;10;2;Machining;FBX;1;465;460;694;60;Chromium;Polishing;07.07.2019;25.09.2018
PROCESS_CHAIN_280;Boehm-Pagac;Poland;Bodzanów;36;10;Machining;IGES;1;510;484;381;57;Stainless steel;Drilling;15.07.2019;17.09.2019
PROCESS_CHAIN_281;Rippin, Veum and Johns;France;Strasbourg;47;6;Machining;OBJ;0;395;477;382;97;Titanium;Welding;17.07.2019;13.08.2019
PROCESS_CHAIN_282;Weissnat-Hoppe;France;Blois;22;3;Machining;IGES;1;404;513;676;72;Titanium;Welding;04.06.2019;04.04.2019
PROCESS_CHAIN_283;Swaniawski-Ondricka;France;Calais;44;2;Machining;STL;0;480;385;485;92;Tungsten;Welding;27.06.2019;07.12.2019
PROCESS_CHAIN_284;Reichel and Sons;Portugal;Bouças;13;6;Machining;3DS;1;510;535;402;57;Tungsten;Laser cutting;27.07.2019;17.09.2018
PROCESS_CHAIN_285;Yundt, Christiansen and Trantow;France;Saint-Égrève;28;10;Machining;COLLADA;0;596;515;29;72;Tungsten;Rolling;13.06.2019;20.01.2019
PROCESS_CHAIN_286;Jones, Boyer and Larkin;Poland;Niedźwiedź;27;7;Machining;COLLADA;1;519;415;140;54;Carbon steel;Drilling;21.07.2019;30.01.2019
PROCESS_CHAIN_287;Kassulke-Fisher;Portugal;Vermil;27;2;Machining;3DS;1;356;646;503;87;Hardwood;Turning;23.06.2019;04.06.2019
PROCESS_CHAIN_288;Larson Group;Poland;Ryczów;36;2;Machining;3DS;0;475;573;279;79;Nickel alloy;Sanding;18.07.2019;11.12.2018
PROCESS_CHAIN_289;Rowe, Stehr and Harvey;Poland;Białogard;29;2;Machining;IGES;0;597;438;594;96;Iron;Polishing;01.06.2019;11.11.2019
PROCESS_CHAIN_290;Jakubowski Group;Poland;Chrzanów;22;8;Machining;IGES;1;725;329;731;69;Aluminium;Milling;13.06.2019;08.11.2018
PROCESS_CHAIN_291;Gerhold Group;Italy;Palermo;49;7;Machining;3DS;0;555;570;809;21;Aluminium;Polishing;02.06.2019;25.03.2019
PROCESS_CHAIN_292;Franecki LLC;Netherlands;Amsterdam Noord west;45;5;Machining;3DS;1;326;436;380;50;Carbon steel;Chemical curing;17.07.2019;11.04.2019
PROCESS_CHAIN_293;Mante, Feil and Wuckert;Italy;Padova;46;1;Machining;FBX;1;455;378;330;29;Hardwood;Drilling;15.07.2019;26.06.2019
PROCESS_CHAIN_294;Koelpin and Sons;Poland;Wilamowice;31;2;Machining;VRML/X3D;1;593;400;628;93;Tungsten;Milling;25.06.2019;08.11.2018
PROCESS_CHAIN_295;Cole, Abernathy and Bergstrom;Poland;Lwówek Śląski;42;1;Machining;IGES;1;442;524;418;62;Tungsten carbide;Sanding;11.06.2019;16.09.2018
PROCESS_CHAIN_296;Turner-Littel;Poland;Mirsk;10;7;Machining;FBX;0;347;617;600;43;Chromium;Milling;25.06.2019;19.05.2019
PROCESS_CHAIN_297;Quigley, Gibson and Heidenreich;Poland;Mników;18;8;Machining;FBX;0;370;528;71;35;Tungsten;Chemical curing;18.07.2019;12.09.2018
PROCESS_CHAIN_298;Leffler, Strosin and Auer;France;Bayeux;23;5;Machining;FBX;0;362;547;545;42;Aluminium;Turning;01.07.2019;01.04.2019
PROCESS_CHAIN_299;Pouros-Kihn;Poland;Stoszowice;24;9;Machining;COLLADA;1;472;713;710;29;Titanium;Blasting;02.06.2019;01.08.2019
PROCESS_CHAIN_300;Crooks Inc;Portugal;Barreiras;48;4;Machining;OBJ;0;366;501;702;25;Tungsten;Turning;05.06.2019;14.09.2019
PROCESS_CHAIN_301;DuBuque, Flatley and Christiansen;France;Lillers;49;5;Machining;STEP;1;349;546;487;66;Alloy;Chemical curing;27.06.2019;27.08.2019
PROCESS_CHAIN_302;Pagac-Schulist;Poland;Brudzeń Duży;26;1;Machining;COLLADA;0;621;569;237;94;Tungsten carbide;Sanding;20.06.2019;23.12.2018
PROCESS_CHAIN_303;Hills LLC;Portugal;Ribeiro;30;5;Machining;STL;0;427;563;524;71;Carbon steel;Turning;04.06.2019;28.06.2019
PROCESS_CHAIN_304;Jast, Bergnaum and Dietrich;France;Hénin-Beaumont;31;9;Machining;STEP;1;366;458;306;66;Alloy;Polishing;01.06.2019;05.10.2019
PROCESS_CHAIN_305;Prohaska-Paucek;France;Colombes;11;2;Machining;3DS;1;318;571;564;31;Tungsten;Polishing;22.06.2019;20.04.2019
PROCESS_CHAIN_306;Weissnat-Schuppe;Poland;Przelewice;16;6;Machining;OBJ;0;562;407;633;34;Alloy;Chemical curing;26.06.2019;28.10.2018
PROCESS_CHAIN_307;Bogisich, Paucek and Cummerata;Poland;Prabuty;42;2;Machining;STEP;1;449;435;291;90;Tungsten carbide;Drilling;14.07.2019;26.11.2019
PROCESS_CHAIN_308;Schaden-Larkin;Portugal;Bacelo;14;2;Machining;STEP;0;505;464;367;81;Carbon steel;Chemical curing;22.07.2019;27.05.2019
PROCESS_CHAIN_309;Reichert-Runolfsson;Spain;Barcelona;18;1;Machining;VRML/X3D;1;511;449;880;54;Iron;Sanding;06.07.2019;18.03.2019
PROCESS_CHAIN_310;Trantow-Jones;Portugal;Azueira;24;8;Machining;STEP;0;637;546;573;59;Stainless steel;Chemical curing;23.07.2019;11.12.2018
PROCESS_CHAIN_311;Larson-Gaylord;Poland;Kęsowo;47;6;Machining;STL;0;520;463;440;86;Stainless steel;Rolling;01.07.2019;25.11.2018
PROCESS_CHAIN_312;Quitzon, Lesch and Hessel;France;Neuilly-sur-Seine;31;6;Machining;VRML/X3D;0;515;517;567;66;Nickel alloy;Blasting;30.07.2019;27.05.2019
PROCESS_CHAIN_313;Stracke, Klein and Kuhic;France;Le Grand-Quevilly;11;6;Machining;FBX;0;521;670;593;94;Titanium;Welding;24.06.2019;10.09.2019
PROCESS_CHAIN_314;Schumm, Waelchi and Hackett;France;Nantes;46;7;Machining;3DS;1;573;714;664;26;Stainless steel;Turning;11.07.2019;08.11.2019
PROCESS_CHAIN_315;Hagenes, Cassin and Hansen;France;Montpellier;30;2;Machining;IGES;0;540;380;501;25;Aluminium;Rolling;26.07.2019;02.01.2019
PROCESS_CHAIN_316;Nikolaus, Stokes and Cole;Portugal;Porto Martins;23;7;Machining;VRML/X3D;0;481;340;410;93;Iron;Rolling;08.06.2019;01.11.2019
PROCESS_CHAIN_317;Ferry Inc;Netherlands;Haarlem;17;5;Machining;3DS;0;449;408;537;23;Aluminium;Polishing;21.06.2019;30.10.2019
PROCESS_CHAIN_318;Kassulke, Becker and Lowe;Poland;Strzelce;43;6;Machining;VRML/X3D;0;527;524;569;78;Nickel alloy;Welding;11.07.2019;27.10.2018
PROCESS_CHAIN_319;Lockman-Stokes;Portugal;Pomar;12;10;Machining;OBJ;0;491;411;207;92;Hardwood;Milling;02.06.2019;15.03.2019
PROCESS_CHAIN_320;Wisozk-Wunsch;Portugal;Monte Branco;30;3;Machining;COLLADA;1;497;517;601;45;Hardwood;Turning;01.06.2019;10.02.2019
PROCESS_CHAIN_321;Altenwerth-Lind;Poland;Siemiatycze;35;1;Machining;OBJ;0;576;679;567;34;Iron;Turning;15.07.2019;17.11.2019
PROCESS_CHAIN_322;Mraz-Bailey;France;Forbach;22;3;Machining;3DS;1;483;453;193;58;Stainless steel;Polishing;12.07.2019;14.01.2019
PROCESS_CHAIN_323;Bergnaum, Grady and Mayert;Portugal;Cruz;11;9;Machining;VRML/X3D;1;623;558;581;24;Iron;Sanding;23.06.2019;06.09.2018
PROCESS_CHAIN_324;Altenwerth-Jast;France;Laval;22;10;Machining;OBJ;0;381;395;617;58;Nickel alloy;Laser cutting;12.06.2019;11.11.2018
PROCESS_CHAIN_325;Willms-Gibson;Poland;Wydminy;45;5;Machining;VRML/X3D;0;550;421;503;75;Aluminium;Polishing;04.07.2019;08.09.2019
PROCESS_CHAIN_326;Terry, Gleason and Hamill;Poland;Grzechynia;21;10;Machining;VRML/X3D;1;564;515;441;86;Nickel alloy;Blasting;21.06.2019;16.04.2019
PROCESS_CHAIN_327;Medhurst Inc;Poland;Kobylanka;38;9;Machining;OBJ;1;479;544;409;76;Tungsten carbide;Polishing;14.07.2019;14.09.2018
PROCESS_CHAIN_328;Bartell, Waelchi and Waelchi;Poland;Wąsosz;41;6;Machining;STEP;1;504;525;378;72;Titanium;Polishing;03.07.2019;14.05.2019
PROCESS_CHAIN_329;Smitham LLC;France;Paris 09;13;4;Machining;FBX;1;552;485;384;48;Iron;Turning;18.06.2019;13.11.2018
PROCESS_CHAIN_330;Beahan Inc;Poland;Wola Jachowa;30;6;Machining;FBX;0;358;513;612;26;Titanium;Drilling;28.06.2019;06.11.2019
PROCESS_CHAIN_331;Zboncak, Leuschke and Klocko;France;Hayange;13;7;Machining;IGES;0;470;562;955;48;Tungsten carbide;Drilling;16.07.2019;27.09.2018
PROCESS_CHAIN_332;Haag, Jerde and Armstrong;Poland;Leśnica;13;7;Machining;FBX;1;343;635;373;47;Stainless steel;Polishing;08.06.2019;26.04.2019
PROCESS_CHAIN_333;MacGyver Inc;Portugal;São João dos Montes;29;5;Machining;STL;1;537;509;26;86;Tungsten;Blasting;06.07.2019;31.12.2018
PROCESS_CHAIN_334;Renner-Powlowski;France;Sochaux;43;2;Machining;OBJ;1;362;740;803;92;Stainless steel;Blasting;26.06.2019;26.05.2019
