383;Dicki LLC;Arganil;Portugal;4;100;MIL,ISO9003,LEED;WhiteIron;CNCMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
3;Blanda, Kemmer and Kuhic;Paris 01;France;10;125;ISO9001,ISO9000,ISO14000;Steel;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
312;Quitzon, Lesch and Hessel;Neuilly-sur-Seine;France;6;125;ISO9001;MartensiticStainlessSteel;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
803;Price, Abshire and Hessel;Kaliska;Poland;2;50;AS9100,AS9000;MediumCarbonSteel;Milling;MillingMachine;2019-03-01;2019-05-15
927;Doyle, Kris and Hoeger;Igreja;Portugal;3;125;ISO9000,LEED,QS9000;AusteniticStainlessSteel;GearHobbing;GearShaperMachine;2019-01-01;2019-03-15
130;Padberg, Howe and Kihn;Montalvão;Portugal;10;125;ISO9001,ISO9003,ISO9004;GrayIron;Milling;MillingMachine;2019-02-15;2019-05-01
497;Terry-Considine;Boucinha;Portugal;9;75;ISO9000,ISO9003,AS9100;MartensiticStainlessSteel;Milling;MillingMachine;2019-02-15;2019-05-01
447;Marks, Ziemann and Swift;Niechanowo;Poland;1;75;QS9000,AS9000;StainlessSteel_316;Planing;ShaperMachine;2019-02-01;2019-04-15
894;Schoen Inc;Tarnowskie Góry;Poland;2;75;ISO9001,ISO14000;StainlessSteel_304;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
840;Metz LLC;Murça;Portugal;4;150;ISO9003,AS9100,QS9000;GrayIron;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
447;Marks, Ziemann and Swift;Niechanowo;Poland;1;50;QS9000,AS9000;AlloySteel;SinkerEDM;EDMMachine;2019-01-01;2019-03-15
131;Wehner Inc;Ostaszewo;Poland;2;125;ISO9001,ISO9000;AlloySteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
680;Mertz and Sons;Polańczyk;Poland;3;50;ISO14000,ISO9004;StainlessSteel_400;CNCTurning;CNCTurnMachine;2019-03-01;2019-05-15
675;Erdman and Sons;Łęki Szlacheckie;Poland;3;75;MIL,ISO14000,ISO9004;GrayIron;Milling;MillingMachine;2019-03-01;2019-05-15
700;McGlynn, Berge and Braun;Hayange;France;3;150;ISO9003,ISO9002,ISO9004;StainlessSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
415;Bradtke, Powlowski and Jacobs;Siemiechów;Poland;2;150;ISO9003,ISO14000,ISO9004;AlloySteel;Planing;ShaperMachine;2019-01-01;2019-03-15
303;Hills LLC;Ribeiro;Portugal;5;100;MIL,ISO9002,QS9000;MediumCarbonSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
7;Murray and Sons;Trinaterra;Portugal;4;50;ISO9002,LEED,ISO14000;MalleableIron;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
492;Corwin, Kerluke and Williamson;Campos;Portugal;2;150;ISO9002,ISO9004;StainlessSteel_304;WireEDM;EDMMachine;2019-02-15;2019-05-01
352;Zieme, Reynolds and Jones;Fafe;Portugal;1;75;ISO9000,ISO14000;HighAlloySteel;HoleMaking;EDMDrillingMachine;2019-03-01;2019-05-15
866;Hodkiewicz, Leannon and Schneider;Dafundo;Portugal;7;100;LEED,ISO9004,AS9000;CompactedGraphiteIron;Shaping;ShaperMachine;2019-03-01;2019-05-15
604;Anderson, Nader and Block;Brive-la-Gaillarde;France;10;50;MIL,AS9100,AS9000;MediumCarbonSteel;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
113;Beatty and Sons;Monte de Trigo;Portugal;4;100;ISO9003,ISO9002,ISO14000;StainlessSteel_316;Shaping;ShaperMachine;2019-03-01;2019-05-15
725;Rowe Group;Quinta;Portugal;7;75;MIL,ISO9004,QS9000;AusteniticStainlessSteel;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
117;Collier, Cassin and Hickle;Gondar;Portugal;4;150;ISO9001,QS9000,AS9000;LowCarbonSteel;Milling;MillingMachine;2019-01-01;2019-03-15
750;Gibson Inc;Carapelhos;Portugal;7;75;ISO9000,ISO9003,AS9000;Steel;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
158;Leannon and Sons;Lyski;Poland;5;125;ISO9003,LEED,AS9100;Steel;Shaping;ShaperMachine;2019-01-01;2019-03-15
959;Brekke Inc;Bobigny;France;10;125;ISO9001,AS9100,QS9000;StainlessSteel_400;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
667;Stamm-Lueilwitz;Paris 13;France;4;150;QS9000,ISO9004;Steel;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
882;Howe, Abbott and Pouros;Guyancourt;France;7;125;ISO9002,ISO14000,AS9100;StainlessSteel_304;WaterJetCutting;WaterJetCuttingMachine;2019-02-15;2019-05-01
300;Crooks Inc;Barreiras;Portugal;4;50;ISO14000,QS9000,AS9000;CompactedGraphiteIron;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
425;Stracke, Anderson and Lynch;Tuchów;Poland;7;150;ISO9002,QS9000,ISO9004;GrayIron;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
847;Powlowski-Parisian;Wierzchucino;Poland;7;50;MIL,ISO14000,AS9100;AlloySteel;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
392;Heidenreich, Kling and Funk;Bordeaux;France;3;100;ISO9003,ISO14000,AS9000;AusteniticStainlessSteel;LaserBeamCutting;LaserCuttingMachine;2019-02-15;2019-05-01
218;Schimmel-Stamm;Vale da Pedra;Portugal;6;125;ISO9001,LEED,AS9000;StainlessSteel_302;GearHobbing;GearShaperMachine;2019-02-01;2019-04-15
638;Swift, Murray and Kunze;Thun;Switzerland;6;150;MIL,LEED,ISO14000;StainlessSteel_304;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
138;Conroy-Quigley;Fornos;Portugal;9;100;ISO9003,ISO14000,AS9000;StainlessSteel_302;HoleMaking;EDMDrillingMachine;2019-03-01;2019-05-15
722;Bogisich LLC;Santa Marta de Penaguião;Portugal;4;100;ISO9004,AS9000;AusteniticStainlessSteel;LaserBeamCutting;LaserCuttingMachine;2019-02-01;2019-04-15
689;Sawayn, Hand and Bahringer;Santa Catarina;Portugal;9;50;LEED,ISO14000;HighCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
556;MacGyver, Okuneva and Kessler;Rueil-Malmaison;France;3;75;ISO9000,QS9000,AS9100;AusteniticStainlessSteel;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
659;Legros Group;Breda;Netherlands;6;100;ISO9003,LEED,ISO9004;MartensiticStainlessSteel;Shaping;ShaperMachine;2019-01-01;2019-03-15
601;Waelchi-Upton;Noyal-sur-Vilaine;France;7;150;MIL,ISO9002;StainlessSteel;Planing;ShaperMachine;2019-02-15;2019-05-01
723;Wunsch-Gleichner;Alvide;Portugal;3;150;ISO9004,AS9000;StainlessSteel_316;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
278;Collier-Mante;Cavaillon;France;8;50;ISO9001,ISO9004,AS9000;MediumCarbonSteel;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
533;Murphy LLC;Trabulheira;Portugal;4;75;ISO9003,LEED,AS9000;HighCarbonSteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
199;Huels-Ward;Świebodzice;Poland;1;100;ISO9001,ISO9003,QS9000;MediumCarbonSteel;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
806;Prohaska-Schoen;Quimperlé;France;7;125;ISO9001,LEED,ISO9004;CastIron;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
717;Heaney and Sons;Nice;France;8;125;MIL,ISO9002,ISO9004;HighCarbonSteel;Milling;MillingMachine;2019-01-15;2019-04-01
685;Streich LLC;Nantes;France;3;100;ISO9002,LEED,ISO14000;HighAlloySteel;Shaping;ShaperMachine;2019-03-01;2019-05-15
586;Nitzsche-Miller;Trabulheira;Portugal;10;125;MIL,ISO9000,ISO9004;StainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
882;Howe, Abbott and Pouros;Guyancourt;France;7;75;ISO9002,ISO14000,AS9100;AusteniticStainlessSteel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
577;Flatley-Lesch;Koszęcin;Poland;9;50;ISO9003,LEED,AS9000;CarbonSteel;Milling;MillingMachine;2019-01-01;2019-03-15
25;Ziemann, Rosenbaum and Labadie;Würzburg;Germany;8;125;ISO9000,ISO9002,AS9000;StainlessSteel_400;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
903;Nienow-Baumbach;Orneta;Poland;7;50;ISO9002,ISO14000;GrayIron;Milling;MillingMachine;2019-02-01;2019-04-15
182;Funk LLC;Kuryłówka;Poland;10;50;ISO9002,ISO14000,QS9000;MartensiticStainlessSteel;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
771;Waters-Kunze;Santana;Portugal;10;50;ISO9000,ISO9003;CastIron;PrecisionMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
513;Spinka LLC;Berlin;Germany;6;150;LEED,ISO9004,AS9000;CastIron;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
698;Batz-Hickle;Husów;Poland;8;125;ISO9000,ISO9002;StainlessSteel;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
830;Roberts and Sons;Pousada;Portugal;9;100;ISO9002,AS9100,AS9000;HighCarbonSteel;Shaping;ShaperMachine;2019-02-01;2019-04-15
40;O'Keefe-Lakin;Tilburg;Netherlands;2;50;ISO9001,MIL;StainlessSteel;CNCTurning;CNCTurnMachine;2019-03-01;2019-05-15
798;Stokes LLC;Burgau;Portugal;1;150;ISO9001,ISO9000,AS9000;LowAlloySteel;ElectricalDischargeMachining;EDMMachine;2019-02-01;2019-04-15
528;Moore-Connelly;Ribas;Portugal;9;100;MIL,AS9000;StainlessSteel_316;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
449;Roob LLC;Dubiecko;Poland;4;50;QS9000,AS9100;StainlessSteel_316;Planing;ShaperMachine;2019-01-15;2019-04-01
535;Hyatt, Stiedemann and Wintheiser;Łęknica;Poland;9;125;ISO9001,ISO9002,LEED;WhiteIron;CNCMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
597;Smith, Huels and Morar;Góra Kalwaria;Poland;3;50;ISO9003,ISO9002,AS9100;StainlessSteel_302;Shaping;ShaperMachine;2019-03-01;2019-05-15
467;Keeling and Sons;Macinhata da Seixa;Portugal;10;125;ISO9001,ISO14000,AS9100;LowAlloySteel;ManualMilling;ManualMachineTool;2019-01-01;2019-03-15
64;Gibson Group;Kłoczew;Poland;10;75;ISO9001,ISO9003,ISO14000;StainlessSteel_400;WireEDM;EDMMachine;2019-01-01;2019-03-15
224;West-Ledner;Arco de Baúlhe;Portugal;10;125;ISO9001,ISO9002,AS9000;AusteniticStainlessSteel;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
61;Botsford LLC;Sarzedo;Portugal;8;150;MIL,ISO14000;AlloySteel;CNCMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
847;Powlowski-Parisian;Wierzchucino;Poland;7;125;MIL,ISO14000,AS9100;LowCarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
946;Turcotte, Koch and Collier;Sidzina;Poland;3;125;LEED,QS9000;StainlessSteel;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
481;Zulauf Group;Castelo de Vide;Portugal;3;75;MIL,LEED,AS9100;CarbonSteel;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
665;Goldner-Muller;Berlin;Germany;6;100;ISO9002,ISO9004;HighAlloySteel;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
443;Hudson-Moore;Novais;Portugal;9;150;MIL,QS9000,AS9000;Steel;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
73;Nader, Medhurst and Brown;Veghel;Netherlands;8;50;ISO9000,MIL,AS9100;MediumCarbonSteel;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
91;Gibson-Jacobi;Granville;France;4;100;ISO9001,MIL;AusteniticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
25;Ziemann, Rosenbaum and Labadie;Würzburg;Germany;8;50;ISO9000,ISO9002,AS9000;StainlessSteel_316;CNCMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
744;Hessel-Waelchi;Barlinek;Poland;4;75;MIL,QS9000;AlloySteel;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
303;Hills LLC;Ribeiro;Portugal;5;100;MIL,ISO9002,QS9000;GrayIron;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
183;Jast-Jenkins;Rekowo Dolne;Poland;8;75;ISO9003,ISO14000,ISO9004;WhiteIron;Milling;MillingMachine;2019-01-15;2019-04-01
18;Mante, Bernier and Rempel;Baćkowice;Poland;10;75;ISO14000,QS9000;StainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
344;Cronin-Feeney;Rungis;France;8;100;ISO9001,AS9100;AlloySteel;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
296;Turner-Littel;Mirsk;Poland;7;125;ISO9000,AS9100;WhiteIron;Shaping;ShaperMachine;2019-01-15;2019-04-01
799;Fay, Carroll and Hegmann;Chalon-sur-Saône;France;5;150;ISO9001,ISO9004,AS9100;WhiteIron;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
682;Kozey, Raynor and Thiel;Świętajno;Poland;3;100;ISO9002,LEED,AS9100;GrayIron;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
763;Gaylord-Collier;Albarraque;Portugal;3;50;ISO9001,AS9100,QS9000;MartensiticStainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-02-15;2019-05-01
144;Dach, Blick and Treutel;Corroios;Portugal;9;125;ISO9003,QS9000;MalleableIron;HorizontalMilling;HorizontalMillingMachine;2019-02-15;2019-05-01
310;Trantow-Jones;Azueira;Portugal;8;75;ISO9002,ISO14000,AS9100;AusteniticStainlessSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
476;Koss-Bode;Bombarral;Portugal;3;100;ISO9000,MIL,ISO14000;WhiteIron;Shaping;ShaperMachine;2019-03-01;2019-05-15
293;Mante, Feil and Wuckert;Padova;Italy;1;50;AS9100,AS9000;StainlessSteel_302;WireEDM;EDMMachine;2019-02-01;2019-04-15
78;Waters-Nitzsche;Vilarinho das Cambas;Portugal;4;150;ISO9002,AS9100,ISO9004;GrayIron;GearHobbing;GearShaperMachine;2019-03-01;2019-05-15
964;Schmeler LLC;Avon;France;1;125;ISO9001,QS9000,AS9000;CastIron;LaserBeamCutting;LaserCuttingMachine;2019-01-01;2019-03-15
954;Keebler, Beier and Rogahn;Pantalowice;Poland;2;125;ISO9001,ISO14000,QS9000;MartensiticStainlessSteel;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
452;Torp, Hessel and Larson;Orléans;France;4;125;ISO9001,ISO14000,AS9000;CompactedGraphiteIron;ManualMilling;ManualMachineTool;2019-03-01;2019-05-15
692;Gleichner-Waters;Loures;Portugal;1;75;ISO9000,ISO14000,ISO9004;MediumCarbonSteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
511;Spencer LLC;Moulins;France;8;100;ISO14000,AS9100,AS9000;MediumCarbonSteel;Planing;ShaperMachine;2019-02-15;2019-05-01
551;Gaylord, Crist and Schumm;Latowicz;Poland;1;50;ISO9000,LEED;StainlessSteel_304;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
95;O'Conner-Cummings;Otwock;Poland;2;50;ISO9003,ISO9002,AS9100;MartensiticStainlessSteel;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
658;Bauch-Donnelly;Perpignan;France;9;50;MIL,ISO9003,ISO9002;WhiteIron;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
771;Waters-Kunze;Santana;Portugal;10;150;ISO9000,ISO9003;CompactedGraphiteIron;CNCMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
864;Greenholt, Heathcote and O'Kon;Montaigu;France;7;75;LEED,ISO14000,AS9000;CompactedGraphiteIron;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
317;Ferry Inc;Haarlem;Netherlands;5;150;MIL,AS9000;CompactedGraphiteIron;GearHobbing;GearShaperMachine;2019-01-01;2019-03-15
669;Ward, Beahan and Ledner;Sośnicowice;Poland;4;50;LEED,AS9100,AS9000;MartensiticStainlessSteel;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
773;Daniel-Weber;Agen;France;10;125;ISO9001,MIL,AS9100;StainlessSteel;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
275;Reilly, Kuhlman and Rodriguez;Macedo de Cavaleiros;Portugal;2;75;MIL,LEED,QS9000;MediumCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
433;Boyle, Jacobson and Durgan;Zambujal;Portugal;6;50;ISO9001,ISO9000;HighCarbonSteel;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
876;Murazik, Koelpin and Schoen;Monte Agudo;Portugal;7;125;ISO9002,LEED,QS9000;LowAlloySteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
321;Altenwerth-Lind;Siemiatycze;Poland;1;125;ISO9001,ISO9000,ISO14000;HighAlloySteel;Milling;MillingMachine;2019-02-15;2019-05-01
512;Goodwin-Olson;Zebrzydowice;Poland;3;125;MIL,ISO9000,ISO14000;WhiteIron;HoleMaking;EDMDrillingMachine;2019-03-01;2019-05-15
588;Gaylord-Bechtelar;Rakszawa;Poland;8;50;ISO9000,LEED;AlloySteel;Shaping;ShaperMachine;2019-01-01;2019-03-15
193;Rau LLC;Połomia;Poland;4;75;ISO9001,LEED,QS9000;AusteniticStainlessSteel;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
526;Monahan-Lesch;Czarna Dąbrówka;Poland;1;50;ISO9001,ISO9000,ISO9003;StainlessSteel_316;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
329;Smitham LLC;Paris 09;France;4;100;MIL,ISO14000,AS9100;AusteniticStainlessSteel;Planing;ShaperMachine;2019-01-15;2019-04-01
900;Reichert Inc;Nevers;France;1;125;ISO9001,MIL,QS9000;AlloySteel;Planing;ShaperMachine;2019-01-01;2019-03-15
354;Dickinson-Effertz;Hoorn;Netherlands;8;75;ISO9002,ISO14000,QS9000;StainlessSteel_302;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
632;Orn LLC;Przystajń;Poland;7;125;MIL,LEED,ISO14000;LowCarbonSteel;Shaping;ShaperMachine;2019-01-01;2019-03-15
166;Hickle-Sauer;Paris 01;France;3;150;ISO9000,ISO9003;LowCarbonSteel;PrecisionMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
630;Abernathy LLC;Antes;Portugal;9;100;ISO9003,ISO9002,QS9000;AusteniticStainlessSteel;Planing;ShaperMachine;2019-02-01;2019-04-15
670;Marvin and Sons;Basel;Switzerland;4;100;ISO9002,QS9000;GrayIron;CNCTurning;CNCTurnMachine;2019-02-01;2019-04-15
16;Daugherty, Hilll and Mosciski;Marne-la-Vallée;France;9;125;ISO9001,LEED,QS9000;HighAlloySteel;LaserBeamCutting;LaserCuttingMachine;2019-01-15;2019-04-01
438;Lang, Toy and Jerde;Podgórzyn;Poland;10;125;ISO9000,ISO14000,AS9100;WhiteIron;Milling;MillingMachine;2019-01-15;2019-04-01
268;Ferry-Runolfsson;Ladário;Portugal;2;100;ISO9001,AS9000;HighCarbonSteel;Shaping;ShaperMachine;2019-02-15;2019-05-01
369;McClure Inc;Rungis;France;8;125;ISO9001,ISO9002;GrayIron;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
162;Schiller Group;Santa Cruz;Portugal;8;50;ISO9000,ISO9002,AS9000;StainlessSteel_302;Planing;ShaperMachine;2019-01-15;2019-04-01
451;Mante Inc;Brest;France;4;75;ISO9000,MIL,ISO9003;CompactedGraphiteIron;Milling;MillingMachine;2019-03-01;2019-05-15
628;Abshire Group;Płońsk;Poland;3;75;ISO9002,ISO14000,QS9000;StainlessSteel_304;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
56;Pouros LLC;Lemende;Portugal;9;150;ISO9002,LEED;Steel;LaserBeamCutting;LaserCuttingMachine;2019-02-01;2019-04-15
85;Tromp-Konopelski;Évreux;France;2;150;MIL,LEED,ISO14000;HighCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
348;Kling, Dickinson and Quitzon;Dąbrowa;Poland;4;75;ISO9002,ISO14000,AS9100;MartensiticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
118;Mayert and Sons;Blois;France;5;50;ISO9002,LEED,ISO9004;HighCarbonSteel;Planing;ShaperMachine;2019-03-01;2019-05-15
323;Bergnaum, Grady and Mayert;Cruz;Portugal;9;100;LEED,QS9000,AS9000;CarbonSteel;Planing;ShaperMachine;2019-02-15;2019-05-01
456;Bergnaum, Koepp and Little;Corticeiro de Baixo;Portugal;1;75;ISO9001,AS9100,ISO9004;CompactedGraphiteIron;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
596;Wisoky, Ernser and Braun;Szemud;Poland;8;100;MIL,ISO9003,AS9100;CarbonSteel;WireEDM;EDMMachine;2019-01-01;2019-03-15
19;Brown, Ryan and Kutch;Boniewo;Poland;2;150;ISO9001,ISO9002,ISO9004;MartensiticStainlessSteel;Milling;MillingMachine;2019-03-01;2019-05-15
574;Nicolas and Sons;Gennevilliers;France;1;50;ISO9003,ISO9002,LEED;AusteniticStainlessSteel;ManualMilling;ManualMachineTool;2019-01-01;2019-03-15
17;Heidenreich-O'Hara;Ariz;Portugal;10;100;ISO9003,QS9000;AlloySteel;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
135;Cummerata LLC;Arnelas;Portugal;7;100;ISO9000,ISO9002,ISO9004;GrayIron;WireEDM;EDMMachine;2019-03-01;2019-05-15
643;Marvin Group;Dijon;France;10;150;ISO9003,ISO14000;LowAlloySteel;Milling;MillingMachine;2019-02-01;2019-04-15
706;Padberg and Sons;Bairro;Portugal;10;50;ISO9000,ISO9003,ISO9004;LowAlloySteel;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
660;Turner, Nienow and Thiel;Mönchengladbach;Germany;10;100;ISO9000,ISO9003,QS9000;StainlessSteel_316;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
890;Koelpin Inc;Paris 08;France;1;75;ISO9000,MIL,ISO9003;Steel;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
751;McDermott-Glover;Köln;Germany;2;125;ISO9003,ISO9002,QS9000;StainlessSteel_316;GearHobbing;GearShaperMachine;2019-02-01;2019-04-15
354;Dickinson-Effertz;Hoorn;Netherlands;8;125;ISO9002,ISO14000,QS9000;HighAlloySteel;WireEDM;EDMMachine;2019-02-01;2019-04-15
547;Jenkins-Littel;Hatton;United Kingdom;9;50;ISO9001,MIL,ISO14000;StainlessSteel_302;ElectricalDischargeMachining;EDMMachine;2019-02-01;2019-04-15
970;Sanford-Hintz;Castainço;Portugal;7;75;ISO9001,LEED,ISO9004;StainlessSteel_302;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
879;DuBuque LLC;Borzęta;Poland;8;100;LEED,ISO9004,QS9000;MartensiticStainlessSteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
849;Wilderman-Schmidt;Forbach;France;8;125;MIL,ISO9004,AS9000;CarbonSteel;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
448;Rau-VonRueden;Bastia;France;5;50;ISO9001,ISO9002,AS9100;LowCarbonSteel;ManualMilling;ManualMachineTool;2019-01-15;2019-04-01
124;Hane, Smith and Spinka;Levallois-Perret;France;7;50;MIL,ISO9002;MalleableIron;WaterJetCutting;WaterJetCuttingMachine;2019-03-01;2019-05-15
357;Kreiger Inc;Seynod;France;9;75;MIL,ISO9003,AS9100;HighAlloySteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
515;Schmidt-Hilll;Messina;Italy;5;75;ISO9002,ISO14000,AS9000;MediumCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
641;Goldner-Stoltenberg;Cergy-Pontoise;France;2;50;MIL,ISO9003,QS9000;CompactedGraphiteIron;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
519;Lakin LLC;Gierłoż;Poland;4;150;ISO9003,ISO14000,ISO9004;StainlessSteel_302;Shaping;ShaperMachine;2019-01-01;2019-03-15
912;Metz, Miller and Purdy;Plérin;France;10;50;ISO9003,AS9100,AS9000;LowCarbonSteel;Planing;ShaperMachine;2019-02-01;2019-04-15
291;Gerhold Group;Palermo;Italy;7;100;MIL,ISO9003,AS9100;HighCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-01-15;2019-04-01
345;White LLC;Blois;France;1;150;MIL,ISO9002,ISO14000;LowCarbonSteel;Milling;MillingMachine;2019-01-01;2019-03-15
217;Gottlieb Inc;Miejsce Piastowe;Poland;6;100;ISO9001,AS9000;WhiteIron;Planing;ShaperMachine;2019-02-15;2019-05-01
834;Farrell-Grady;Bałtów;Poland;9;125;ISO9000,ISO14000,AS9000;StainlessSteel_304;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
63;Morar, Borer and Metz;Podgórzyn;Poland;6;75;ISO9003,AS9000;GrayIron;Planing;ShaperMachine;2019-02-15;2019-05-01
204;Corwin-Lind;Kramarzówka;Poland;5;75;ISO9003,ISO9002,AS9100;MediumCarbonSteel;Milling;MillingMachine;2019-03-01;2019-05-15
707;Beer-Crooks;Grijó;Portugal;6;100;ISO9000,MIL,ISO14000;StainlessSteel_316;WireEDM;EDMMachine;2019-01-01;2019-03-15
445;Kutch LLC;Zwolle;Netherlands;6;150;MIL,ISO9000,AS9000;StainlessSteel_302;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
914;Senger LLC;Obryte;Poland;6;75;ISO9003,ISO9004,QS9000;AusteniticStainlessSteel;Planing;ShaperMachine;2019-03-01;2019-05-15
649;Rice, Oberbrunner and Jacobs;Sannois;France;10;150;MIL,ISO9003;StainlessSteel_400;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
411;Halvorson, Reichert and Hagenes;Boissy-Saint-Léger;France;7;50;AS9100,AS9000;MartensiticStainlessSteel;Planing;ShaperMachine;2019-01-15;2019-04-01
518;Cartwright-Schoen;Abbeville;France;5;125;LEED,ISO14000,ISO9004;StainlessSteel;VerticalMilling;VerticalMillingMachine;2019-01-01;2019-03-15
200;Tremblay LLC;Paris 19;France;10;50;ISO9000,ISO14000,ISO9004;MediumCarbonSteel;HorizontalMilling;HorizontalMillingMachine;2019-02-15;2019-05-01
342;Stokes-Kuhic;Orléans;France;9;100;ISO9000,ISO9004,AS9000;LowCarbonSteel;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
371;Wintheiser Group;Le Teil;France;3;150;ISO9001,ISO14000,AS9000;MediumCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-01-15;2019-04-01
901;Schamberger, Kris and Cassin;Orly;France;10;75;ISO9001,AS9100;LowAlloySteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
