PC_159;338;Schoen-Wolf;Marteleira;Portugal;2;125;ISO9001,LEED;StainlessSteel_400;ManualMilling;ManualMachineTool;2019-01-15;2019-04-01
PC_160;473;Bradtke-Casper;Ermida;Portugal;6;75;ISO9001,LEED,ISO14000;AusteniticStainlessSteel;ManualMilling;ManualMachineTool;2019-01-15;2019-04-01
PC_161;55;Block-Jones;Valongo;Portugal;3;150;ISO9001,AS9000;StainlessSteel;Shaping;ShaperMachine;2019-03-01;2019-05-15
PC_162;394;Okuneva, Hilll and Stehr;Berck;France;3;100;ISO9001,AS9100,AS9000;Steel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
PC_163;524;Kihn, Miller and Lemke;Cabeças Verdes;Portugal;9;150;ISO9001,ISO14000,QS9000;CompactedGraphiteIron;WireEDM;EDMMachine;2019-01-01;2019-03-15
PC_164;811;Cummerata, Turner and Schmitt;Nelas;Portugal;3;75;MIL,ISO9000,ISO14000;AusteniticStainlessSteel;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
PC_165;131;Wehner Inc;Ostaszewo;Poland;2;150;MIL,ISO14000,AS9000;StainlessSteel_304;PrecisionMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
PC_166;395;O'Keefe Inc;Portel;Portugal;9;150;ISO9003,LEED,AS9100;HighAlloySteel;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
PC_167;25;Ziemann, Rosenbaum and Labadie;Würzburg;Germany;8;75;ISO14000,AS9000;StainlessSteel;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
PC_168;898;Wintheiser, Kozey and Mueller;Tournai;Belgium;7;50;ISO9001,ISO9000,ISO9002;Steel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
PC_169;339;Reichert, Goyette and Bergstrom;Sobienie Jeziory;Poland;3;75;ISO9002,ISO14000,AS9000;StainlessSteel_302;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
PC_170;638;Swift, Murray and Kunze;Thun;Switzerland;6;100;ISO14000,AS9100;HighAlloySteel;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
PC_171;156;Pollich, Prohaska and Kihn;Magdeburg;Germany;10;150;ISO9002,AS9000;CastIron;WaterJetCutting;WaterJetCuttingMachine;2019-01-15;2019-04-01
PC_172;420;Kassulke, Kuvalis and Lindgren;Miechów Charsznica;Poland;9;125;ISO9000,ISO9002;MediumCarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-01;2019-03-15
PC_173;19;Brown, Ryan and Kutch;Boniewo;Poland;2;75;MIL,ISO14000,ISO9004;StainlessSteel;HoleMaking;EDMDrillingMachine;2019-02-15;2019-05-01
PC_174;452;Torp, Hessel and Larson;Orléans;France;4;100;MIL,ISO9000;StainlessSteel_304;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
PC_175;63;Morar, Borer and Metz;Podgórzyn;Poland;6;100;ISO9001,ISO9000,AS9100;CompactedGraphiteIron;Milling;MillingMachine;2019-01-01;2019-03-15
PC_176;79;Stark-Morar;Souto do Meio;Portugal;6;100;AS9100,AS9000;LowAlloySteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
PC_177;547;Jenkins-Littel;Hatton;United Kingdom;9;50;ISO9003,ISO9002,AS9000;StainlessSteel_400;HorizontalMilling;HorizontalMillingMachine;2019-02-15;2019-05-01
PC_178;17;Heidenreich-O'Hara;Ariz;Portugal;10;100;ISO9001,AS9100,QS9000;MalleableIron;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
PC_179;141;Pagac-Gulgowski;Roma;Italy;6;100;ISO9001,MIL,LEED;MediumCarbonSteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
PC_180;421;Collins-Buckridge;Ermidas do Sado;Portugal;7;125;ISO9001,ISO14000,AS9100;HighCarbonSteel;ElectricalDischargeMachining;EDMMachine;2019-02-15;2019-05-01
PC_181;304;Jast, Bergnaum and Dietrich;Hénin-Beaumont;France;9;125;ISO9000,MIL;CompactedGraphiteIron;Planing;ShaperMachine;2019-02-15;2019-05-01
PC_182;445;Kutch LLC;Zwolle;Netherlands;6;125;LEED,QS9000,AS9000;HighAlloySteel;PrecisionMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
PC_183;197;O'Conner Inc;Quinta;Portugal;5;150;ISO9000,ISO9002,ISO9004;StainlessSteel_304;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
PC_184;795;Kris and Sons;Le Mans;France;9;100;ISO9002,AS9100,AS9000;AlloySteel;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
PC_185;742;Wiegand, Maggio and Bednar;Opatowiec;Poland;7;125;ISO9003,ISO9002;StainlessSteel_302;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
PC_186;515;Schmidt-Hilll;Messina;Italy;5;75;ISO9002,ISO9004,QS9000;HighAlloySteel;Milling;MillingMachine;2019-02-01;2019-04-15
PC_187;542;Flatley Inc;Clermont-Ferrand;France;10;100;ISO14000,ISO9004,AS9000;StainlessSteel_316;SinkerEDM;EDMMachine;2019-01-01;2019-03-15
PC_188;242;Goodwin-Davis;São Martinho do Campo;Portugal;2;125;AS9100,QS9000;WhiteIron;WireEDM;EDMMachine;2019-03-01;2019-05-15
PC_189;930;Hartmann, Crona and Kunze;Bordeaux;France;8;50;ISO14000,ISO9004,QS9000;StainlessSteel;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
PC_190;554;Hegmann, Zieme and Stoltenberg;Rokiciny;Poland;8;150;ISO9003,ISO9002,AS9100;AusteniticStainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-15;2019-05-01
PC_191;485;Walsh Inc;Messina;Italy;1;100;MIL,ISO9004;GrayIron;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
PC_192;523;Hudson, Lind and Pollich;Zamora;Spain;9;125;ISO9000,AS9100,AS9000;GrayIron;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
PC_193;820;Braun, Murazik and Dickens;Tarnowiec;Poland;6;150;ISO9001,QS9000;StainlessSteel_304;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
PC_194;670;Marvin and Sons;Basel;Switzerland;4;150;ISO14000,AS9000;StainlessSteel_400;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
PC_195;277;Wiegand, MacGyver and Witting;Suchań;Poland;8;125;MIL,ISO9003,AS9000;HighAlloySteel;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
PC_196;960;Lynch-Powlowski;Colmeal;Portugal;8;100;ISO9000,ISO14000,QS9000;WhiteIron;ElectricalDischargeMachining;EDMMachine;2019-02-15;2019-05-01
PC_197;122;Wuckert-Rice;Meylan;France;5;125;ISO9001,ISO14000,AS9100;StainlessSteel_316;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
PC_198;93;Wuckert-Schumm;Mundolsheim;France;2;50;ISO9003,ISO9002,AS9100;MediumCarbonSteel;ManualMilling;ManualMachineTool;2019-02-01;2019-04-15
PC_199;307;Bogisich, Paucek and Cummerata;Prabuty;Poland;2;100;AS9100,ISO9004,AS9000;Steel;PrecisionMilling;ComputerControlledMachineTool;2019-02-01;2019-04-15
PC_200;928;Rutherford Inc;Port-de-Bouc;France;10;100;ISO9000,ISO9002;MediumCarbonSteel;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
PC_201;870;Blick, Durgan and Kohler;Martigues;France;10;100;ISO9000,MIL,ISO14000;AlloySteel;Milling;MillingMachine;2019-01-01;2019-03-15
PC_202;875;Schamberger-Collier;Mońki;Poland;4;125;ISO9004,AS9000;AusteniticStainlessSteel;WireEDM;EDMMachine;2019-02-15;2019-05-01
PC_203;965;Bechtelar, O'Reilly and Aufderhar;West End;United Kingdom;3;100;ISO9000,MIL,ISO9004;LowAlloySteel;ManualMilling;ManualMachineTool;2019-03-01;2019-05-15
PC_204;351;Cruickshank-Kassulke;Santo Aleixo;Portugal;9;150;ISO9001,MIL,LEED;StainlessSteel_400;Shaping;ShaperMachine;2019-02-01;2019-04-15
PC_205;414;Grady and Sons;Ruda Maleniecka;Poland;3;75;ISO9002,LEED,ISO9004;MediumCarbonSteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
PC_206;205;Gutkowski Inc;Salon-de-Provence;France;7;125;ISO9001,LEED,ISO9004;LowCarbonSteel;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
PC_207;76;Connelly-Kertzmann;Zagórów;Poland;10;150;LEED,AS9100;AlloySteel;HoleMaking;EDMDrillingMachine;2019-01-01;2019-03-15
PC_208;843;Auer-VonRueden;Hamburg;Germany;3;100;ISO9003,AS9000;StainlessSteel;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
PC_209;203;Torp, Nitzsche and Cronin;Santo André;Portugal;8;75;ISO9001,ISO9000,AS9000;MediumCarbonSteel;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_210;297;Quigley, Gibson and Heidenreich;Mników;Poland;8;125;MIL,AS9100,ISO9004;CarbonSteel;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
PC_211;47;Halvorson, Bechtelar and Krajcik;Courbevoie;France;7;100;MIL,LEED,ISO9004;CompactedGraphiteIron;CNCMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
PC_212;862;Medhurst-Gutmann;Apeldoorn;Netherlands;2;150;MIL,QS9000,AS9000;AusteniticStainlessSteel;CNCMilling;ComputerControlledMachineTool;2019-03-01;2019-05-15
PC_213;387;Dickens-Bruen;Trzciana;Poland;6;150;ISO9002,LEED,AS9100;MalleableIron;VerticalMilling;VerticalMillingMachine;2019-02-01;2019-04-15
PC_214;880;Steuber Inc;Avignon;France;4;150;ISO9001,ISO9003,QS9000;StainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
PC_215;439;VonRueden-Stiedemann;Fresnes;France;8;75;QS9000,ISO9004;StainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
PC_216;204;Corwin-Lind;Kramarzówka;Poland;5;50;ISO9001,ISO9000,MIL;CastIron;Shaping;ShaperMachine;2019-01-15;2019-04-01
PC_217;922;Renner, Huels and Gerhold;Nîmes;France;8;125;ISO14000,QS9000,AS9000;LowCarbonSteel;Shaping;ShaperMachine;2019-01-15;2019-04-01
PC_218;309;Reichert-Runolfsson;Barcelona;Spain;1;125;ISO9000,AS9100,QS9000;WhiteIron;SinkerEDM;EDMMachine;2019-01-15;2019-04-01
PC_219;600;Considine-Nader;Longjumeau;France;1;100;ISO9001,LEED,AS9100;CompactedGraphiteIron;Shaping;ShaperMachine;2019-01-15;2019-04-01
PC_220;836;Huels, Wehner and Wehner;Chrząstowice;Poland;2;125;ISO9001,ISO9002,QS9000;MalleableIron;GearHobbing;GearShaperMachine;2019-02-01;2019-04-15
PC_221;267;Botsford-Rohan;Troyes;France;2;125;LEED,ISO9004;MediumCarbonSteel;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
PC_222;941;Kemmer, Reichel and Osinski;Dunkerque;France;7;75;ISO9002,ISO14000,QS9000;MalleableIron;LaserBeamCutting;LaserCuttingMachine;2019-01-15;2019-04-01
PC_223;301;DuBuque, Flatley and Christiansen;Lillers;France;5;75;ISO9003,ISO9004;HighAlloySteel;Shaping;ShaperMachine;2019-02-15;2019-05-01
PC_224;517;Purdy-Nicolas;Reims;France;2;50;ISO9002,ISO9004,AS9100;StainlessSteel_400;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
PC_225;271;Cormier and Sons;Rennes;France;10;150;ISO9001,MIL,LEED;WhiteIron;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
PC_226;640;Ferry-Buckridge;Łobez;Poland;1;150;ISO9001,ISO9000,ISO9002;CompactedGraphiteIron;Shaping;ShaperMachine;2019-02-15;2019-05-01
PC_227;76;Connelly-Kertzmann;Zagórów;Poland;10;75;LEED,AS9100;HighAlloySteel;HoleMaking;EDMDrillingMachine;2019-02-15;2019-05-01
PC_228;619;O'Conner, Halvorson and Veum;Altenberg bei Linz;Austria;9;50;ISO9001,ISO9000,LEED;MediumCarbonSteel;Shaping;ShaperMachine;2019-02-15;2019-05-01
PC_229;497;Terry-Considine;Boucinha;Portugal;9;50;ISO9001,ISO9003,QS9000;StainlessSteel_304;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
PC_230;509;Turner-Gutmann;Kabaty;Poland;2;50;LEED,QS9000,AS9000;CompactedGraphiteIron;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
PC_231;533;Murphy LLC;Trabulheira;Portugal;4;100;ISO9001,MIL,ISO9004;WhiteIron;SinkerEDM;EDMMachine;2019-01-01;2019-03-15
PC_232;759;Berge-Ruecker;Kamieniec Wrocławski;Poland;4;100;ISO9001,LEED,QS9000;Steel;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
PC_233;599;Dicki-Jaskolski;Quintãs;Portugal;1;125;ISO9001,ISO9002;MalleableIron;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
PC_234;395;O'Keefe Inc;Portel;Portugal;9;150;ISO9003,LEED,AS9100;MartensiticStainlessSteel;Shaping;ShaperMachine;2019-02-01;2019-04-15
PC_235;520;Swaniawski Inc;Montluçon;France;7;50;MIL,ISO9000,ISO9002;HighAlloySteel;VerticalMilling;VerticalMillingMachine;2019-01-15;2019-04-01
PC_236;12;Lakin-Miller;Kwidzyn;Poland;10;75;MIL,ISO14000,QS9000;MediumCarbonSteel;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
PC_237;788;Upton LLC;Alkmaar;Netherlands;5;125;MIL,ISO9000,LEED;CastIron;SinkerEDM;EDMMachine;2019-02-01;2019-04-15
PC_238;624;Lowe-Effertz;Avignon;France;9;75;LEED,QS9000,AS9000;AlloySteel;LaserBeamCutting;LaserCuttingMachine;2019-03-01;2019-05-15
PC_239;604;Anderson, Nader and Block;Brive-la-Gaillarde;France;10;150;ISO9000,ISO14000,AS9100;GrayIron;Planing;ShaperMachine;2019-02-01;2019-04-15
PC_240;192;Moore-Pfannerstill;Rybczewice;Poland;7;125;LEED,ISO9004,AS9100;StainlessSteel_302;VerticalMilling;VerticalMillingMachine;2019-02-15;2019-05-01
PC_241;916;Hansen, Strosin and Wiegand;Ryczów;Poland;7;75;ISO9001,ISO9002,AS9000;HighCarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-03-01;2019-05-15
PC_242;441;Stehr LLC;Terneuzen;Netherlands;3;100;MIL,ISO9002,ISO14000;CarbonSteel;Planing;ShaperMachine;2019-01-01;2019-03-15
PC_243;763;Gaylord-Collier;Albarraque;Portugal;3;125;ISO9002,ISO9004,AS9100;MartensiticStainlessSteel;LaserBeamCutting;LaserCuttingMachine;2019-02-01;2019-04-15
PC_244;357;Kreiger Inc;Seynod;France;9;50;MIL,ISO9003,AS9000;GrayIron;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
PC_245;96;Baumbach-Buckridge;Quintães;Portugal;5;150;ISO9001,ISO14000,AS9000;AusteniticStainlessSteel;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
PC_246;864;Greenholt, Heathcote and O'Kon;Montaigu;France;7;100;MIL,ISO9003,ISO9002;Steel;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
PC_247;510;O'Kon-Wiegand;Chaumont;France;10;50;ISO9002,LEED,QS9000;HighAlloySteel;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_248;363;Hand-Braun;Książ Wielkopolski;Poland;5;75;ISO9000,MIL,LEED;CompactedGraphiteIron;WireEDM;EDMMachine;2019-02-15;2019-05-01
PC_249;294;Koelpin and Sons;Wilamowice;Poland;2;75;MIL,ISO14000;MediumCarbonSteel;WireEDM;EDMMachine;2019-02-15;2019-05-01
PC_250;717;Heaney and Sons;Nice;France;8;150;ISO14000,QS9000,AS9000;StainlessSteel_400;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
PC_251;216;Auer-Dicki;Molsheim;France;2;75;ISO9000,MIL,ISO14000;CastIron;Shaping;ShaperMachine;2019-02-01;2019-04-15
PC_252;544;Funk and Sons;Puńsk;Poland;7;50;ISO9003,AS9100,QS9000;HighAlloySteel;ElectricalDischargeMachining;EDMMachine;2019-01-01;2019-03-15
PC_253;95;O'Conner-Cummings;Otwock;Poland;2;100;QS9000,AS9000;CompactedGraphiteIron;Milling;MillingMachine;2019-01-01;2019-03-15
PC_254;103;Hessel-Nader;Barreira;Portugal;8;75;MIL,QS9000;AusteniticStainlessSteel;PrecisionMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
PC_255;336;Kshlerin-Haag;Amadora;Portugal;6;150;ISO9000,ISO9003,QS9000;StainlessSteel_302;SinkerEDM;EDMMachine;2019-03-01;2019-05-15
PC_256;712;Kling, Little and Collins;Casal;Portugal;4;150;MIL,ISO9002;MartensiticStainlessSteel;HorizontalMilling;HorizontalMillingMachine;2019-01-01;2019-03-15
PC_257;684;Little Group;Seroa;Portugal;8;125;ISO9000,ISO9002,QS9000;HighCarbonSteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
PC_258;526;Monahan-Lesch;Czarna Dąbrówka;Poland;1;50;ISO9000,ISO9004;GrayIron;CNCTurning;CNCTurnMachine;2019-03-01;2019-05-15
PC_259;14;Leffler-Douglas;Leitões;Portugal;8;125;ISO9003,LEED,AS9000;MalleableIron;GearHobbing;GearShaperMachine;2019-01-15;2019-04-01
PC_260;333;MacGyver Inc;São João dos Montes;Portugal;5;75;ISO9003,ISO9002,ISO14000;HighCarbonSteel;Milling;MillingMachine;2019-03-01;2019-05-15
PC_261;213;Harber-Smitham;Lutowiska;Poland;3;125;ISO9000,ISO9002,LEED;AlloySteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
PC_262;21;Baumbach, Deckow and Bahringer;Santander;Spain;7;50;ISO9002,QS9000,AS9000;HighAlloySteel;PrecisionMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
PC_263;230;Hansen, Rau and Kertzmann;Babica;Poland;2;50;ISO9000,QS9000;Steel;VerticalMilling;VerticalMillingMachine;2019-03-01;2019-05-15
PC_264;934;Greenholt, Haley and Crist;Évreux;France;10;125;ISO9002,AS9100,QS9000;MartensiticStainlessSteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-15;2019-04-01
PC_265;696;Kozey, Kerluke and Fisher;Tours;France;4;150;ISO9000,MIL,ISO9004;WhiteIron;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
PC_266;52;Mosciski, Durgan and Parker;Wysokie Mazowieckie;Poland;5;50;MIL,ISO9000,ISO14000;AlloySteel;WireEDM;EDMMachine;2019-02-15;2019-05-01
PC_267;123;Bergstrom Group;Vittel;France;3;50;MIL,ISO9002,AS9100;Steel;Milling;MillingMachine;2019-01-15;2019-04-01
PC_268;475;Parisian, Metz and Lowe;Plewiska;Poland;2;125;ISO9001,ISO9003,ISO9002;GrayIron;WaterJetCutting;WaterJetCuttingMachine;2019-02-01;2019-04-15
PC_269;334;Renner-Powlowski;Sochaux;France;2;100;MIL,ISO9003,ISO14000;LowAlloySteel;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_270;774;Gleichner-Auer;Porto Martins;Portugal;1;125;ISO9001,MIL,AS9100;StainlessSteel_302;WireEDM;EDMMachine;2019-01-15;2019-04-01
PC_271;727;Greenfelder Inc;Trzcianka;Poland;7;150;LEED,AS9000;AusteniticStainlessSteel;Planing;ShaperMachine;2019-03-01;2019-05-15
PC_272;695;Friesen Inc;Krosno;Poland;6;150;ISO9002,AS9100;StainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-02-15;2019-05-01
PC_273;353;Walter LLC;Póvoa;Portugal;9;50;LEED,ISO9004,QS9000;StainlessSteel_316;PrecisionMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
PC_274;67;Ryan-Metz;Cosne-Cours-sur-Loire;France;1;50;MIL,ISO9002,ISO9004;HighAlloySteel;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
PC_275;209;Lynch, Parker and West;Blois;France;1;150;ISO9001,ISO9003,QS9000;HighCarbonSteel;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
PC_276;108;Mertz, White and Kuhlman;Cluses;France;10;125;ISO9003,LEED,AS9000;LowCarbonSteel;LaserBeamCutting;LaserCuttingMachine;2019-02-15;2019-05-01
PC_277;410;Gerhold-Daniel;Toulon;France;3;150;LEED,ISO9004;StainlessSteel_302;Shaping;ShaperMachine;2019-01-15;2019-04-01
PC_278;482;Friesen, Hilpert and Will;Outeiro;Portugal;10;50;LEED,AS9100,AS9000;LowCarbonSteel;WireEDM;EDMMachine;2019-01-15;2019-04-01
PC_279;519;Lakin LLC;Gierłoż;Poland;4;50;ISO9000,ISO9002;StainlessSteel_302;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
PC_280;887;Wintheiser-Upton;Évreux;France;7;150;ISO9000,LEED,ISO14000;StainlessSteel_316;CNCTurning;CNCTurnMachine;2019-02-15;2019-05-01
PC_281;799;Fay, Carroll and Hegmann;Chalon-sur-Saône;France;5;100;ISO9003,QS9000,AS9000;HighCarbonSteel;Shaping;ShaperMachine;2019-02-15;2019-05-01
PC_282;219;Dare LLC;Longjumeau;France;2;50;ISO9000,AS9100,QS9000;MalleableIron;HorizontalMilling;HorizontalMillingMachine;2019-01-15;2019-04-01
PC_283;782;Brekke, Cummerata and Padberg;Główczyce;Poland;4;75;ISO9001,LEED,QS9000;StainlessSteel_302;Milling;MillingMachine;2019-01-15;2019-04-01
PC_284;809;Effertz, Haley and Langworth;Ostaszewo;Poland;3;100;ISO9003,QS9000,AS9100;WhiteIron;LaserBeamCutting;LaserCuttingMachine;2019-02-01;2019-04-15
PC_285;183;Jast-Jenkins;Rekowo Dolne;Poland;8;100;ISO9000,ISO9003;LowAlloySteel;WireEDM;EDMMachine;2019-02-01;2019-04-15
PC_286;923;Stanton, Kiehn and Kerluke;Mikołów;Poland;9;50;ISO14000,ISO9004,AS9000;CompactedGraphiteIron;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_287;345;White LLC;Blois;France;1;75;ISO9003,ISO9002,AS9000;WhiteIron;PrecisionMilling;ComputerControlledMachineTool;2019-02-15;2019-05-01
PC_288;380;Hintz, Romaguera and Macejkovic;Kalej;Poland;2;100;ISO9000,ISO9003,AS9100;StainlessSteel_400;ElectricalDischargeMachining;EDMMachine;2019-01-15;2019-04-01
PC_289;232;Corwin-Langosh;Maromme;France;6;50;LEED,AS9100,AS9000;MediumCarbonSteel;ElectricalDischargeMachining;EDMMachine;2019-02-01;2019-04-15
PC_290;682;Kozey, Raynor and Thiel;Świętajno;Poland;3;50;ISO14000,AS9100;HighAlloySteel;GearHobbing;GearShaperMachine;2019-02-15;2019-05-01
PC_291;431;Ratke Inc;Mont-de-Marsan;France;1;125;ISO9000,LEED,AS9100;CarbonSteel;Milling;MillingMachine;2019-02-01;2019-04-15
PC_292;549;Von-Schimmel;Châtellerault;France;7;50;ISO9001,LEED,QS9000;AusteniticStainlessSteel;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
PC_293;56;Pouros LLC;Lemende;Portugal;9;75;MIL,ISO9002,QS9000;LowCarbonSteel;VerticalMilling;VerticalMillingMachine;2019-02-15;2019-05-01
PC_294;193;Rau LLC;Połomia;Poland;4;125;MIL,AS9100,AS9000;CarbonSteel;CNCTurning;CNCTurnMachine;2019-01-01;2019-03-15
PC_295;90;Auer, Crist and Lehner;Bastia;France;8;75;ISO9001,ISO9004,QS9000;StainlessSteel_304;HorizontalMilling;HorizontalMillingMachine;2019-03-01;2019-05-15
PC_296;527;Hamill, Denesik and Cole;Krzeszów;Poland;2;50;ISO9001,ISO9000,AS9000;StainlessSteel_304;HorizontalMilling;HorizontalMillingMachine;2019-02-01;2019-04-15
PC_297;430;Keebler-Cremin;Zambujal;Portugal;6;100;ISO9001,ISO9003;GrayIron;WireEDM;EDMMachine;2019-02-01;2019-04-15
PC_298;370;Koch-Predovic;Tarczyn;Poland;7;150;ISO9001,ISO9003,ISO9004;StainlessSteel_302;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_299;570;Zboncak-Koch;Lille;France;10;100;AS9100,AS9000;StainlessSteel;ElectricalDischargeMachining;EDMMachine;2019-03-01;2019-05-15
PC_300;567;Spencer, Heller and Keeling;Pszczyna;Poland;6;100;ISO9002,LEED,ISO9004;CastIron;LaserBeamCutting;LaserCuttingMachine;2019-01-15;2019-04-01
PC_301;233;Rowe-Bergnaum;Kobiernice;Poland;9;50;MIL,ISO14000,ISO9004;StainlessSteel_304;GearHobbing;GearShaperMachine;2019-01-01;2019-03-15
PC_302;108;Mertz, White and Kuhlman;Cluses;France;10;125;ISO9003,LEED,AS9000;CastIron;SinkerEDM;EDMMachine;2019-02-15;2019-05-01
PC_303;52;Mosciski, Durgan and Parker;Wysokie Mazowieckie;Poland;5;125;MIL,ISO9000,ISO14000;HighAlloySteel;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_304;517;Purdy-Nicolas;Reims;France;2;75;ISO9002,ISO9004,AS9100;MartensiticStainlessSteel;LaserBeamCutting;LaserCuttingMachine;2019-02-15;2019-05-01
PC_305;189;Smitham, Tromp and Bailey;Poiares;Portugal;8;75;ISO14000,AS9100,ISO9004;HighAlloySteel;CNCMilling;ComputerControlledMachineTool;2019-01-01;2019-03-15
PC_306;336;Kshlerin-Haag;Amadora;Portugal;6;150;ISO9000,ISO9003,QS9000;MalleableIron;HoleMaking;EDMDrillingMachine;2019-02-01;2019-04-15
PC_307;755;Grant Inc;Jabłonowo Pomorskie;Poland;1;125;MIL,ISO9003;MediumCarbonSteel;Planing;ShaperMachine;2019-01-15;2019-04-01
PC_308;140;Turner Inc;Épinal;France;10;75;ISO9003,AS9000;GrayIron;CNCTurning;CNCTurnMachine;2019-01-15;2019-04-01
PC_309;541;Konopelski Group;Monte Novo;Portugal;6;75;ISO9002,LEED,QS9000;CarbonSteel;WaterJetCutting;WaterJetCuttingMachine;2019-01-15;2019-04-01
PC_310;498;Williamson-Monahan;Budziszewice;Poland;10;100;ISO9003,LEED;AusteniticStainlessSteel;CNCMilling;ComputerControlledMachineTool;2019-01-15;2019-04-01
PC_311;955;Reilly, Bradtke and Mayer;Villefontaine;France;2;100;MIL,ISO14000,AS9100;MediumCarbonSteel;HoleMaking;EDMDrillingMachine;2019-03-01;2019-05-15
PC_312;288;Larson Group;Ryczów;Poland;2;75;ISO9000,QS9000;WhiteIron;HoleMaking;EDMDrillingMachine;2019-01-15;2019-04-01
PC_313;528;Moore-Connelly;Ribas;Portugal;9;75;ISO9002,LEED,QS9000;CastIron;ManualMilling;ManualMachineTool;2019-02-15;2019-05-01
PC_314;354;Dickinson-Effertz;Hoorn;Netherlands;8;150;ISO9001,AS9100,ISO9004;CompactedGraphiteIron;Shaping;ShaperMachine;2019-03-01;2019-05-15
PC_315;838;Kassulke, Jacobi and Ullrich;Chalon-sur-Saône;France;10;75;MIL,ISO9002,ISO14000;HighAlloySteel;SinkerEDM;EDMMachine;2019-01-01;2019-03-15
PC_316;455;Gibson, Windler and Fisher;Norton;United Kingdom;8;125;ISO9001,ISO9003,ISO9002;GrayIron;Milling;MillingMachine;2019-03-01;2019-05-15
PC_317;916;Hansen, Strosin and Wiegand;Ryczów;Poland;7;75;ISO9001,ISO9002,AS9000;HighAlloySteel;Shaping;ShaperMachine;2019-03-01;2019-05-15
